Album,Artist,Year,URL,Track number,Track name,Filename,project running number,Folder
Imaginary Communication,Jeremy Mayall,2014,http://jeremymayall.bandcamp.com,5,sunrise on the peninsula,Jeremy Mayall - Imaginary Communication - 05 sunrise on the peninsula.flac,149,Jeremy Mayall - Imaginary Communication
Imaginary Communication,Jeremy Mayall,2014,http://jeremymayall.bandcamp.com,6,those remarkable peaks,Jeremy Mayall - Imaginary Communication - 06 those remarkable peaks.flac,150,Jeremy Mayall - Imaginary Communication
Imaginary Communication,Jeremy Mayall,2014,http://jeremymayall.bandcamp.com,7,dark matter,Jeremy Mayall - Imaginary Communication - 07 dark matter.flac,151,Jeremy Mayall - Imaginary Communication
They Will Be The Colour,Julia Booth and Jeremy Mayall,2015,http://jeremymayall.bandcamp.com,1,Flutter,Julia Booth and Jeremy Mayall - They Will Be The Colour - 01 Flutter.flac,152,Julia Booth and Jeremy Mayall - They Will Be The Colour
They Will Be The Colour,Julia Booth and Jeremy Mayall,2015,http://jeremymayall.bandcamp.com,2,Farewell December 1860 (Cut Away the Masts 1),Julia Booth and Jeremy Mayall - They Will Be The Colour - 02 Farewell December 1860 (Cut Away the Masts 1).flac,153,Julia Booth and Jeremy Mayall - They Will Be The Colour
They Will Be The Colour,Julia Booth and Jeremy Mayall,2015,http://jeremymayall.bandcamp.com,3,The Donald McKay (Cut Away the Masts 2),Julia Booth and Jeremy Mayall - They Will Be The Colour - 03 The Donald McKay (Cut Away the Masts 2).flac,154,Julia Booth and Jeremy Mayall - They Will Be The Colour
They Will Be The Colour,Julia Booth and Jeremy Mayall,2015,http://jeremymayall.bandcamp.com,4,January 11th 1862 (Cut Away the Masts 3),Julia Booth and Jeremy Mayall - They Will Be The Colour - 04 January 11th 1862 (Cut Away the Masts 3).flac,155,Julia Booth and Jeremy Mayall - They Will Be The Colour
They Will Be The Colour,Julia Booth and Jeremy Mayall,2015,http://jeremymayall.bandcamp.com,5,L.O.Q.Shun,Julia Booth and Jeremy Mayall - They Will Be The Colour - 05 L.O.Q.Shun.flac,156,Julia Booth and Jeremy Mayall - They Will Be The Colour
Christmas,Lilah,2016,http://lilah.bandcamp.com,1,Sharpen My Knives,Lilah - Christmas - 01 Sharpen My Knives.flac,157,Lilah - Christmas
Christmas,Lilah,2016,http://lilah.bandcamp.com,2,Your Beating Heart,Lilah - Christmas - 02 Your Beating Heart.flac,158,Lilah - Christmas
Christmas,Lilah,2016,http://lilah.bandcamp.com,3,Stopped for a Second,Lilah - Christmas - 03 Stopped for a Second.flac,159,Lilah - Christmas
Christmas,Lilah,2016,http://lilah.bandcamp.com,4,L.L.,Lilah - Christmas - 04 L.L..flac,160,Lilah - Christmas
Christmas,Lilah,2016,http://lilah.bandcamp.com,5,Chain Song (band vision),Lilah - Christmas - 05 Chain Song (band vision).flac,161,Lilah - Christmas
Christmas,Lilah,2016,http://lilah.bandcamp.com,6,Belles / through a glass darkly,Lilah - Christmas - 06 Belles - through a glass darkly.flac,162,Lilah - Christmas - 06 Belles
Christmas,Lilah,2016,http://lilah.bandcamp.com,7,Felt in the Throes,Lilah - Christmas - 07 Felt in the Throes.flac,163,Lilah - Christmas
Christmas,Lilah,2016,http://lilah.bandcamp.com,8,Christmas,Lilah - Christmas - 08 Christmas.flac,164,Lilah - Christmas
Christmas,Lilah,2016,http://lilah.bandcamp.com,9,Something Between Us (7th heaven),Lilah - Christmas - 09 Something Between Us (7th heaven).flac,165,Lilah - Christmas
Go!,Males,2015,http://malesmalesmales.bandcamp.com,1,Go!,Males - Go! - 01 Go!.flac,166,Males - Go!
Go!,Males,2015,http://malesmalesmales.bandcamp.com,2,Heavy Going,Males - Go! - 02 Heavy Going.flac,167,Males - Go!
A Continuous Return,Mantle,2016,http://themantle.bandcamp.com,1,1,Mantle - A Continuous Return - 01 1.flac,168,Mantle - A Continuous Return
A Continuous Return,Mantle,2016,http://themantle.bandcamp.com,2,2,Mantle - A Continuous Return - 02 2.flac,169,Mantle - A Continuous Return
A Continuous Return,Mantle,2016,http://themantle.bandcamp.com,3,3,Mantle - A Continuous Return - 03 3.flac,170,Mantle - A Continuous Return
A Continuous Return,Mantle,2016,http://themantle.bandcamp.com,4,4,Mantle - A Continuous Return - 04 4.flac,171,Mantle - A Continuous Return
A Continuous Return,Mantle,2016,http://themantle.bandcamp.com,5,5,Mantle - A Continuous Return - 05 5.flac,172,Mantle - A Continuous Return
Cassingles Series Issue 2,Center Negative,2015,http://meltedicecream.bandcamp.com,1,(Secretly He's A Racist),Center Negative - Cassingles Series Issue 2 - 01 (Secretly He's A Racist).flac,173,Center Negative - Cassingles Series Issue 2
Cassingles Series Issue 2,Motte,2015,http://meltedicecream.bandcamp.com,5,Night Flyer,Motte - Cassingles Series Issue 2 - 05 Night Flyer.flac,174,Motte - Cassingles Series Issue 2
Cassingles Series Issue 2,The Ruling Elite,2015,http://meltedicecream.bandcamp.com,3,People On TV,The Ruling Elite - Cassingles Series Issue 2 - 03 People On TV.flac,175,The Ruling Elite - Cassingles Series Issue 2
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,1,As Always,Morgus - The Organ Harvester - 01 As Always.flac,176,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,2,Brain Surgery And Flies,Morgus - The Organ Harvester - 02 Brain Surgery And Flies.flac,177,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,3,The Drive,Morgus - The Organ Harvester - 03 The Drive.flac,178,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,4,The Order Of The Scalpel,Morgus - The Organ Harvester - 04 The Order Of The Scalpel.flac,179,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,5,As Always Apart,Morgus - The Organ Harvester - 05 As Always Apart.flac,180,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,6,Witnessed Atrocities,Morgus - The Organ Harvester - 06 Witnessed Atrocities.flac,181,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,7,Searching For The Missing,Morgus - The Organ Harvester - 07 Searching For The Missing.flac,182,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,8,The Two,Morgus - The Organ Harvester - 08 The Two.flac,183,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,9,Abduction Ritual,Morgus - The Organ Harvester - 09 Abduction Ritual.flac,184,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,10,The Lesson,Morgus - The Organ Harvester - 10 The Lesson.flac,185,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,11,Folly At The Inn,Morgus - The Organ Harvester - 11 Folly At The Inn.flac,186,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,12,The Three,Morgus - The Organ Harvester - 12 The Three.flac,187,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,13,She Bathes In Blood In The Tub,Morgus - The Organ Harvester - 13 She Bathes In Blood In The Tub.flac,188,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,14,Harvesting The Organs,Morgus - The Organ Harvester - 14 Harvesting The Organs.flac,189,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,15,Escaping Across The Moors,Morgus - The Organ Harvester - 15 Escaping Across The Moors.flac,190,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,16,The Promise,Morgus - The Organ Harvester - 16 The Promise.flac,191,Morgus - The Organ Harvester
The Organ Harvester,Morgus,2016,http://morgus.bandcamp.com,17,Spacial Orientation,Morgus - The Organ Harvester - 17 Spacial Orientation.flac,192,Morgus - The Organ Harvester
Moses II,MOSES,2016,http://mosesnz.bandcamp.com,1,Keep Your Heart Beating,MOSES - Moses II - 01 Keep Your Heart Beating.flac,193,MOSES - Moses II
Moses II,MOSES,2016,http://mosesnz.bandcamp.com,2,No More Shall You Call,MOSES - Moses II - 02 No More Shall You Call.flac,194,MOSES - Moses II
Moses II,MOSES,2016,http://mosesnz.bandcamp.com,3,Feel the Light,MOSES - Moses II - 03 Feel the Light.flac,195,MOSES - Moses II
Moses II,MOSES,2016,http://mosesnz.bandcamp.com,4,Contentment's Out of Date,MOSES - Moses II - 04 Contentment's Out of Date.flac,196,MOSES - Moses II
Moses II,MOSES,2016,http://mosesnz.bandcamp.com,5,End of the Line,MOSES - Moses II - 05 End of the Line.flac,197,MOSES - Moses II
It will remember itself,Narrowing Weeks,2015,http://jeremymayall.bandcamp.com,1,stores of morning,Narrowing Weeks - It will remember itself - 01 stores of morning.flac,198,Narrowing Weeks - It will remember itself
It will remember itself,Narrowing Weeks,2015,http://jeremymayall.bandcamp.com,2,myriads of drifting minds,Narrowing Weeks - It will remember itself - 02 myriads of drifting minds.flac,199,Narrowing Weeks - It will remember itself
It will remember itself,Narrowing Weeks,2015,http://jeremymayall.bandcamp.com,3,sweetempered gunpowder,Narrowing Weeks - It will remember itself - 03 sweetempered gunpowder.flac,200,Narrowing Weeks - It will remember itself
It will remember itself,Narrowing Weeks,2015,http://jeremymayall.bandcamp.com,4,symbolic thunderclap,Narrowing Weeks - It will remember itself - 04 symbolic thunderclap.flac,201,Narrowing Weeks - It will remember itself
It will remember itself,Narrowing Weeks,2015,http://jeremymayall.bandcamp.com,5,"lived, laughed, loved and lost","Narrowing Weeks - It will remember itself - 05 lived, laughed, loved and lost.flac",202,Narrowing Weeks - It will remember itself
It will remember itself,Narrowing Weeks,2015,http://jeremymayall.bandcamp.com,6,the unfacts,Narrowing Weeks - It will remember itself - 06 the unfacts.flac,203,Narrowing Weeks - It will remember itself
It will remember itself,Narrowing Weeks,2015,http://jeremymayall.bandcamp.com,7,the only girl they loved,Narrowing Weeks - It will remember itself - 07 the only girl they loved.flac,204,Narrowing Weeks - It will remember itself
It will remember itself,Narrowing Weeks,2015,http://jeremymayall.bandcamp.com,8,over the bowls of memory,Narrowing Weeks - It will remember itself - 08 over the bowls of memory.flac,205,Narrowing Weeks - It will remember itself
It will remember itself,Narrowing Weeks,2015,http://jeremymayall.bandcamp.com,9,deepsleep sea,Narrowing Weeks - It will remember itself - 09 deepsleep sea.flac,206,Narrowing Weeks - It will remember itself
No Xmas For John Key 2015,Devilish Mary And The Holy Rollers,2015,http://noxmasforjohnkey.bandcamp.com,3,I'll Be Home For Christmas,Devilish Mary And The Holy Rollers - No Xmas For John Key 2015 - 03 I'll Be Home For Christmas.flac,207,Devilish Mary And The Holy Rollers - No Xmas For John Key 2015
No Xmas For John Key 2015,DJ Fadez,2015,http://noxmasforjohnkey.bandcamp.com,6,Have Yourself A Merry Little Christmas,DJ Fadez - No Xmas For John Key 2015 - 06 Have Yourself A Merry Little Christmas.flac,208,DJ Fadez - No Xmas For John Key 2015
No Xmas For John Key 2015,God Box,2015,http://noxmasforjohnkey.bandcamp.com,11,Last Christmas,God Box - No Xmas For John Key 2015 - 11 Last Christmas.flac,209,God Box - No Xmas For John Key 2015
No Xmas For John Key 2015,Horse Doctor,2015,http://noxmasforjohnkey.bandcamp.com,4,Christmas,Horse Doctor - No Xmas For John Key 2015 - 04 Christmas.flac,210,Horse Doctor - No Xmas For John Key 2015
No Xmas For John Key 2015,John Key ft. Santa Claus,2015,http://noxmasforjohnkey.bandcamp.com,8,John Key Meets Santa (Skit),John Key ft. Santa Claus - No Xmas For John Key 2015 - 08 John Key Meets Santa (Skit).flac,211,John Key ft. Santa Claus - No Xmas For John Key 2015
No Xmas For John Key 2015,Justin Walshaw,2015,http://noxmasforjohnkey.bandcamp.com,10,The War On Christmas,Justin Walshaw - No Xmas For John Key 2015 - 10 The War On Christmas.flac,212,Justin Walshaw - No Xmas For John Key 2015
No Xmas For John Key 2015,MariahMariah,2015,http://noxmasforjohnkey.bandcamp.com,9,All I Want For Christmas,MariahMariah - No Xmas For John Key 2015 - 09 All I Want For Christmas.flac,213,MariahMariah - No Xmas For John Key 2015
No Xmas For John Key 2015,Opposite Sex,2015,http://noxmasforjohnkey.bandcamp.com,12,Last Christmas,Opposite Sex - No Xmas For John Key 2015 - 12 Last Christmas.flac,214,Opposite Sex - No Xmas For John Key 2015
No Xmas For John Key 2015,Paul Honeybone,2015,http://noxmasforjohnkey.bandcamp.com,7,Silent Night,Paul Honeybone - No Xmas For John Key 2015 - 07 Silent Night.flac,215,Paul Honeybone - No Xmas For John Key 2015
No Xmas For John Key 2015,Spencer Hall,2015,http://noxmasforjohnkey.bandcamp.com,1,No Xmas For John Key Intro,Spencer Hall - No Xmas For John Key 2015 - 01 No Xmas For John Key Intro.flac,216,Spencer Hall - No Xmas For John Key 2015
No Xmas For John Key 2015,Splash Club 7,2015,http://noxmasforjohnkey.bandcamp.com,5,"Santa Is Real, Vaporwave Isn't","Splash Club 7 - No Xmas For John Key 2015 - 05 Santa Is Real, Vaporwave Isn't.flac",217,Splash Club 7 - No Xmas For John Key 2015
No Xmas For John Key 2015,Thrill Collins,2015,http://noxmasforjohnkey.bandcamp.com,13,Boxing Day Cricket,Thrill Collins - No Xmas For John Key 2015 - 13 Boxing Day Cricket.flac,218,Thrill Collins - No Xmas For John Key 2015
No Xmas For John Key 2015,Violet French,2015,http://noxmasforjohnkey.bandcamp.com,2,I Wonder As I Wander,Violet French - No Xmas For John Key 2015 - 02 I Wonder As I Wander.flac,219,Violet French - No Xmas For John Key 2015
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,1,Spill Kit,Open - Breathtaking Views - 01 Spill Kit.flac,220,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,2,Airport Security,Open - Breathtaking Views - 02 Airport Security.flac,221,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,3,Baby,Open - Breathtaking Views - 03 Baby.flac,222,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,4,Switch,Open - Breathtaking Views - 04 Switch.flac,223,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,5,Balcony,Open - Breathtaking Views - 05 Balcony.flac,224,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,6,Half Marathon,Open - Breathtaking Views - 06 Half Marathon.flac,225,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,7,Cave In,Open - Breathtaking Views - 07 Cave In.flac,226,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,8,Don't Bother Me with Secrets,Open - Breathtaking Views - 08 Don't Bother Me with Secrets.flac,227,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,9,Trespassing,Open - Breathtaking Views - 09 Trespassing.flac,228,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,10,Sandfield 96,Open - Breathtaking Views - 10 Sandfield 96.flac,229,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,11,Opt Out,Open - Breathtaking Views - 11 Opt Out.flac,230,Open - Breathtaking Views
Breathtaking Views,Open,2016,http://open-band.bandcamp.com,12,Drowned Motherfucker,Open - Breathtaking Views - 12 Drowned Motherfucker.flac,231,Open - Breathtaking Views
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,1,Kick You In The Teeth,Poor You Poor Me - Poor You Poor Me - 01 Kick You In The Teeth.flac,232,Poor You Poor Me - Poor You Poor Me
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,2,Bunnies,Poor You Poor Me - Poor You Poor Me - 02 Bunnies.flac,233,Poor You Poor Me - Poor You Poor Me
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,3,Escapism,Poor You Poor Me - Poor You Poor Me - 03 Escapism.flac,234,Poor You Poor Me - Poor You Poor Me
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,4,Bonzai,Poor You Poor Me - Poor You Poor Me - 04 Bonzai.flac,235,Poor You Poor Me - Poor You Poor Me
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,5,Yellow Bird,Poor You Poor Me - Poor You Poor Me - 05 Yellow Bird.flac,236,Poor You Poor Me - Poor You Poor Me
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,6,Team,Poor You Poor Me - Poor You Poor Me - 06 Team.flac,237,Poor You Poor Me - Poor You Poor Me
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,7,Out Of My Way,Poor You Poor Me - Poor You Poor Me - 07 Out Of My Way.flac,238,Poor You Poor Me - Poor You Poor Me
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,8,Roasted Chestnuts,Poor You Poor Me - Poor You Poor Me - 08 Roasted Chestnuts.flac,239,Poor You Poor Me - Poor You Poor Me
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,9,Fucked,Poor You Poor Me - Poor You Poor Me - 09 Fucked.flac,240,Poor You Poor Me - Poor You Poor Me
Poor You Poor Me,Poor You Poor Me,2016,http://pooryoupoorme.bandcamp.com,10,Drip Song,Poor You Poor Me - Poor You Poor Me - 10 Drip Song.flac,241,Poor You Poor Me - Poor You Poor Me
acoustic - ep,ralWuss,2015,http://ralwuss.bandcamp.com,1,simple,ralWuss - acoustic - ep - 01 simple.flac,242,ralWuss - acoustic - ep
acoustic - ep,ralWuss,2015,http://ralwuss.bandcamp.com,2,approach w/ caution (acoustic),ralWuss - acoustic - ep - 02 approach w- caution (acoustic).flac,243,ralWuss - acoustic - ep
acoustic - ep,ralWuss,2015,http://ralwuss.bandcamp.com,3,fuxx,ralWuss - acoustic - ep - 03 fuxx.flac,244,ralWuss - acoustic - ep
acoustic - ep,ralWuss,2015,http://ralwuss.bandcamp.com,4,kleenex and cigarettes (acoustic),ralWuss - acoustic - ep - 04 kleenex and cigarettes (acoustic).flac,245,ralWuss - acoustic - ep
acoustic - ep,ralWuss,2015,http://ralwuss.bandcamp.com,5,see u,ralWuss - acoustic - ep - 05 see u.flac,246,ralWuss - acoustic - ep
UP,remy,2015,http://jeremymayall.bandcamp.com,1,In My Dreams,remy - UP - 01 In My Dreams.flac,247,remy - UP
UP,remy,2015,http://jeremymayall.bandcamp.com,2,To Know This Now,remy - UP - 02 To Know This Now.flac,248,remy - UP
UP,remy,2015,http://jeremymayall.bandcamp.com,3,Bleeped,remy - UP - 03 Bleeped.flac,249,remy - UP
UP,remy,2015,http://jeremymayall.bandcamp.com,4,As You Wish,remy - UP - 04 As You Wish.flac,250,remy - UP
UP,remy,2015,http://jeremymayall.bandcamp.com,5,Deep Sleep,remy - UP - 05 Deep Sleep.flac,251,remy - UP
UP,remy,2015,http://jeremymayall.bandcamp.com,6,No Reason To Retreat,remy - UP - 06 No Reason To Retreat.flac,252,remy - UP
UP,remy,2015,http://jeremymayall.bandcamp.com,7,Someone Who Knows How,remy - UP - 07 Someone Who Knows How.flac,253,remy - UP
